# HUGGY-PSF Tue Nov 23 14:09:17  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP
#        number of frames:    1
#              target x_0:   170.00
#              target y_0:    37.00
#       inn annulus (pix):    11.00
#       out annulus (pix):    20.00
#            frame number:    1
#      (x0, y0) sky (ADU):  3775.40
# flux w/in inner annulus:  478577.7
   1    4.160   169.829    37.566    2.440    412146.6     0.86119
   1    4.170   169.829    37.566    2.440    412520.2     0.86197
   1    4.179   169.829    37.566    2.440    412843.0     0.86265
   1    4.188   169.829    37.566    2.440    413332.0     0.86367
   1    4.198   169.829    37.566    2.440    413787.1     0.86462
   1    4.207   169.829    37.566    2.440    414078.8     0.86523
   1    4.217   169.829    37.566    2.440    414421.0     0.86594
   1    4.227   169.829    37.566    2.440    414822.2     0.86678
   1    4.236   169.829    37.566    2.440    415199.5     0.86757
   1    4.246   169.833    37.575    2.440    415615.4     0.86844
   1    4.255   169.833    37.575    2.440    415964.8     0.86917
   1    4.264   169.833    37.575    2.440    416242.2     0.86975
   1    4.274   169.833    37.575    2.440    416579.8     0.87045
   1    4.283   169.833    37.575    2.440    417000.7     0.87133
   1    4.293   169.833    37.575    2.440    417399.0     0.87217
   1    4.302   169.833    37.575    2.440    417716.5     0.87283
   1    4.312   169.833    37.575    2.440    418047.7     0.87352
   1    4.321   169.833    37.575    2.440    418422.6     0.87430
   1    4.331   169.833    37.575    2.440    418877.4     0.87525
   1    4.340   169.833    37.575    2.440    419183.2     0.87589
   1    4.350   169.833    37.575    2.440    419436.7     0.87642
   1    4.359   169.833    37.575    2.440    419818.1     0.87722
   1    4.369   169.833    37.575    2.440    420070.7     0.87775
   1    4.378   169.833    37.575    2.440    420407.5     0.87845
   1    4.388   169.833    37.575    2.440    420765.3     0.87920
   1    4.398   169.833    37.575    2.440    421128.5     0.87996
   1    4.407   169.833    37.575    2.440    421380.0     0.88048
   1    4.417   169.833    37.575    2.440    421728.4     0.88121
   1    4.426   169.833    37.575    2.440    422068.7     0.88192
   1    4.436   169.833    37.575    2.440    422410.8     0.88264
   1    4.445   169.833    37.575    2.440    422699.9     0.88324
   1    4.455   169.833    37.575    2.440    422987.9     0.88384
   1    4.464   169.833    37.575    2.440    423261.0     0.88441
