# SENTINEL Tue Nov 23 14:10:03  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP-44_20201120/reduced              
#              target x_0:   170.00
#              target y_0:    37.00
#          reference x_r0:   288.00
#          reference y_r0:    57.00
#        aperture 1 (pix):     6.00
#        aperture 2 (pix):     9.00
#       inn annulus (pix):    12.00
#       out annulus (pix):    20.00
#      centroiding method:   moment
# nf 1 name 2.s min 3 expt 4 x 5 y 6 dx 7 dy 8 xr 9 yr 10 fw 11 peak 12 a1 13 a2 14 r1 15 r2 16 lc1 17 lc2 18 sky 19 abflux 20
  60 AF641668.cor  16.53  15.0  169.36   37.80  -0.57   0.09  287.63   57.93  6.50   24247.   455118.   483958.   433162.   459292.  1.050688  1.053704  3412.0    100.160
  61 AF641669.cor  16.81  15.0  169.20   37.63  -0.73  -0.09  287.21   57.77  6.98   20474.   449232.   480529.   428622.   457724.  1.048084  1.049823  3411.4     99.818
  62 AF641670.cor  17.09  15.0  169.86   38.34  -0.08   0.62  287.99   58.51  7.34   19290.   442266.   478328.   422653.   457784.  1.046405  1.044878  3404.5     99.831
  63 AF641671.cor  17.37  15.0  168.42   38.53  -1.51   0.81  286.62   58.58  7.16   21929.   450704.   480226.   430024.   458430.  1.048090  1.047546  3401.6     99.972
  64 AF641672.cor  17.65  15.0  169.27   37.74  -0.66   0.03  287.53   57.87  7.02   19584.   447306.   480393.   429607.   461050.  1.041198  1.041955  3398.5    100.544
  65 AF641673.cor  17.93  15.0  169.21   38.03  -0.72   0.31  287.29   58.17  7.04   20615.   446291.   480765.   425852.   459449.  1.047996  1.046394  3396.2    100.195
  66 AF641674.cor  18.21  15.0  170.03   37.81   0.10   0.09  288.14   57.88  7.38   19203.   441847.   477587.   418825.   453810.  1.054966  1.052394  3385.5     98.965
  67 AF641675.cor  18.49  15.0  169.51   37.87  -0.42   0.15  287.76   58.03  6.60   21996.   457425.   486433.   430733.   459972.  1.061969  1.057527  3380.7    100.309
  68 AF641676.cor  18.77  15.0  169.36   37.98  -0.57   0.26  287.25   58.09  6.56   22043.   458621.   482209.   434599.   458418.  1.055272  1.051897  3368.6     99.970
  69 AF641677.cor  19.05  15.0  169.57   38.00  -0.36   0.28  287.75   58.14  6.12   26534.   464650.   487192.   439318.   461159.  1.057663  1.056452  3361.7    100.568
  70 AF641678.cor  19.33  15.0  169.95   37.93   0.01   0.21  287.99   58.15  6.38   23143.   457459.   483848.   437222.   462003.  1.046285  1.047283  3352.7    100.752
  71 AF641679.cor  19.61  15.0  169.77   37.47  -0.16  -0.25  287.81   57.62  6.28   25423.   459727.   483163.   440769.   463001.  1.043011  1.043546  3348.0    100.969
  72 AF641680.cor  19.89  15.0  169.84   37.62  -0.10  -0.10  287.91   57.72  6.02   26367.   461312.   485245.   437354.   459983.  1.054779  1.054919  3336.4    100.311
  73 AF641681.cor  20.17  15.0  169.27   37.48  -0.66  -0.24  287.35   57.63  5.60   29496.   466416.   487998.   441148.   462380.  1.057279  1.055404  3333.5    100.834
  74 AF641682.cor  20.45  15.0  170.12   37.85   0.19   0.13  288.29   57.93  6.26   25034.   460074.   485708.   437980.   462582.  1.050444  1.049992  3327.3    100.878
  75 AF641683.cor  20.73  15.0  169.76   38.19  -0.17   0.47  287.91   58.38  6.50   23528.   458779.   485054.   438591.   462742.  1.046029  1.048217  3339.8    100.913
  76 AF641684.cor  21.01  15.0  169.80   37.89  -0.13   0.17  287.82   57.99  6.24   26051.   462773.   487305.   437452.   460717.  1.057884  1.057711  3337.6    100.471
  77 AF641685.cor  21.29  15.0  169.86   38.12  -0.08   0.41  287.79   58.27  6.16   26340.   461295.   485337.   439508.   462148.  1.049572  1.050178  3346.7    100.783
  78 AF641686.cor  21.57  15.0  169.80   38.10  -0.13   0.38  287.93   58.22  6.28   24732.   461613.   488396.   435679.   459615.  1.059524  1.062620  3338.5    100.231
