# SENTINEL Thu Dec  3 00:32:49  /home/labaf2/labaf2-00/TASTE/WASP-52_example/reduced                            
#              target x_0:   282.00
#              target y_0:    64.00
#          reference x_r0:   458.00
#          reference y_r0:    94.00
#        aperture 1 (pix):     3.00
#        aperture 2 (pix):     6.00
#       inn annulus (pix):    12.00
#       out annulus (pix):    25.00
#      centroiding method:   moment
# nf 1 name 2.s min 3 expt 4 x 5 y 6 dx 7 dy 8 xr 9 yr 10 fw 11 peak 12 a1 13 a2 14 r1 15 r2 16 lc1 17 lc2 18 sky 19 abflux 20
 119 AF328588.cor  12.48   3.0  280.69   63.97  -0.17  -0.33  457.08   93.79  2.38   33145.   134175.   140036.    32208.    33723.  4.165847  4.152487   140.3     93.441
 120 AF328589.cor  12.59   3.0  280.72   64.02  -0.13  -0.28  457.06   93.80  2.44   32588.   132550.   137970.    32023.    33377.  4.139153  4.133702   140.6     92.481
 121 AF328590.cor  12.70   3.0  280.72   64.10  -0.13  -0.20  457.07   93.87  2.32   36176.   133882.   138858.    32306.    33628.  4.144129  4.129274   139.3     93.176
 122 AF328591.cor  12.80   3.0  280.94   63.93   0.09  -0.38  457.27   93.75  2.16   43362.   135998.   141221.    32992.    34311.  4.122150  4.115924   134.7     95.069
 123 AF328592.cor  12.91   3.0  280.90   64.09   0.04  -0.21  457.24   93.82  2.56   33892.   138220.   144101.    33227.    35082.  4.159816  4.107595   127.7     97.204
 124 AF328593.cor  13.01   3.0  281.09   64.01   0.24  -0.29  457.55   93.86  2.20   48267.   138090.   144182.    33175.    34919.  4.162430  4.129065   128.5     96.753
 125 AF328594.cor  13.12   3.0  280.88   64.11   0.02  -0.19  457.24   93.95  2.26   39921.   139230.   144856.    33298.    34719.  4.181365  4.172274   126.6     96.199
 126 AF328595.cor  13.22   3.0  281.07   64.28   0.21  -0.02  457.30   94.02  2.36   42424.   139426.   144860.    33730.    35305.  4.133587  4.103113   126.3     97.823
 127 AF328596.cor  13.33   3.0  280.99   64.16   0.14  -0.14  457.23   93.95  2.34   47217.   139061.   144318.    33603.    34864.  4.138396  4.139432   126.4     96.602
 128 AF328597.cor  13.44   3.0  280.71   64.26  -0.14  -0.04  457.25   94.08  2.60   31429.   137489.   143161.    32933.    34509.  4.174803  4.148452   128.9     95.619
 129 AF328598.cor  13.54   3.0  280.85   64.19  -0.00  -0.11  457.36   93.98  2.36   37251.   137957.   143366.    33388.    34857.  4.131930  4.112963   127.0     96.582
 130 AF328599.cor  13.65   3.0  281.04   64.02   0.19  -0.28  457.47   93.82  2.10   43256.   136366.   142141.    32694.    34264.  4.170980  4.148382   128.1     94.939
 131 AF328600.cor  13.75   3.0  280.93   64.36   0.07   0.05  457.35   94.17  2.28   34841.   138035.   143285.    33325.    34808.  4.142148  4.116474   128.4     96.445
 132 AF328601.cor  13.86   3.0  280.87   64.23   0.02  -0.07  457.22   94.13  2.34   34581.   137530.   143404.    32936.    34575.  4.175657  4.147597   129.4     95.801
 133 AF328602.cor  13.97   3.0  280.75   64.12  -0.10  -0.18  457.17   93.90  2.32   37454.   137766.   142948.    33161.    34526.  4.154480  4.140274   128.4     95.665
 134 AF328603.cor  14.07   3.0  280.73   64.59  -0.13   0.29  457.10   94.34  1.88   33103.   138428.   143917.    33629.    35206.  4.116336  4.087880   125.6     97.548
 135 AF328604.cor  14.18   3.0  280.83   64.42  -0.03   0.12  457.19   94.22  2.04   34309.   139987.   145052.    33757.    35093.  4.146971  4.133346   125.0     97.236
 136 AF328605.cor  14.28   3.0  280.68   64.46  -0.18   0.16  457.03   94.28  1.74   30121.   139233.   144485.    33511.    34936.  4.154907  4.135720   124.1     96.801
 137 AF328606.cor  14.39   3.0  280.74   64.15  -0.12  -0.15  457.08   93.94  2.38   38544.   139846.   145193.    33742.    35210.  4.144567  4.123621   123.1     97.560
 138 AF328607.cor  14.49   3.0  280.73   64.17  -0.12  -0.14  457.13   93.95  2.40   40383.   139450.   145152.    33763.    35346.  4.130232  4.106606   122.5     97.937
 139 AF328608.cor  14.60   3.0  280.47   64.22  -0.39  -0.09  456.87   93.98  1.90   42967.   140479.   146096.    33950.    35500.  4.137768  4.115397   120.3     98.363
 140 AF328609.cor  14.71   3.0  280.44   63.97  -0.42  -0.33  456.95   93.79  2.36   45704.   140663.   147024.    33844.    35515.  4.156255  4.139747   119.8     98.406
 141 AF328610.cor  14.81   3.0  280.45   64.16  -0.40  -0.15  456.93   93.94  2.50   44161.   141015.   147285.    33844.    35693.  4.166616  4.126404   118.5     98.899
 142 AF328611.cor  14.92   3.0  280.48   64.08  -0.37  -0.23  456.86   93.88  2.38   43078.   140618.   147414.    33821.    35807.  4.157763  4.116935   118.5     99.213
 143 AF328612.cor  15.02   3.0  280.46   63.87  -0.39  -0.44  456.88   93.60  2.46   44867.   141252.   147441.    33812.    35436.  4.177610  4.160744   117.9     98.187
 144 AF328613.cor  15.13   3.0  280.60   64.17  -0.26  -0.14  457.08   93.98  2.06   35327.   141644.   147803.    34316.    36031.  4.127633  4.102062   116.1     99.836
 145 AF328614.cor  15.23   3.0  280.72   63.93  -0.14  -0.37  457.07   93.72  2.36   41136.   142644.   148617.    34304.    35950.  4.158162  4.133953   115.1     99.611
 146 AF328615.cor  15.34   3.0  280.85   63.90  -0.00  -0.40  457.21   93.66  2.32   41544.   143420.   149404.    34451.    36259.  4.162954  4.120463   113.8    100.467
 147 AF328616.cor  15.45   3.0  280.91   63.92   0.05  -0.38  457.24   93.80  2.60   38147.   143117.   149549.    34287.    36078.  4.174040  4.145161   113.5     99.965
 148 AF328617.cor  15.55   3.0  280.85   64.07  -0.00  -0.23  457.15   93.83  2.32   41691.   142925.   149136.    34492.    36347.  4.143720  4.103118   113.4    100.711
