# SENTINEL Mon Nov 22 10:08:42  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP-44_20201120/reduced              
#              target x_0:   170.00
#              target y_0:    37.00
#          reference x_r0:   288.00
#          reference y_r0:    57.00
#        aperture 1 (pix):     5.00
#        aperture 2 (pix):     6.00
#       inn annulus (pix):    12.00
#       out annulus (pix):    20.00
#      centroiding method:   moment
# nf 1 name 2.s min 3 expt 4 x 5 y 6 dx 7 dy 8 xr 9 yr 10 fw 11 peak 12 a1 13 a2 14 r1 15 r2 16 lc1 17 lc2 18 sky 19 abflux 20
  64 AF641672.cor  17.65  15.0  169.27   37.74  -0.66   0.03  287.53   57.87  7.02   19584.   418437.   447306.   402565.   429607.  1.039426  1.041198  3398.5     98.057
  65 AF641673.cor  17.93  15.0  169.21   38.03  -0.72   0.31  287.29   58.17  7.04   20615.   416183.   446291.   396482.   425852.  1.049690  1.047996  3396.2     97.200
  66 AF641674.cor  18.21  15.0  170.03   37.81   0.10   0.09  288.14   57.88  7.38   19203.   410617.   441847.   389026.   418825.  1.055500  1.054966  3385.5     95.597
  67 AF641675.cor  18.49  15.0  169.51   37.87  -0.42   0.15  287.76   58.03  6.60   21996.   430828.   457425.   404334.   430733.  1.065524  1.061969  3380.7     98.314
  68 AF641676.cor  18.77  15.0  169.36   37.98  -0.57   0.26  287.25   58.09  6.56   22043.   435455.   458621.   412323.   434599.  1.056100  1.055272  3368.6     99.197
  69 AF641677.cor  19.05  15.0  169.57   38.00  -0.36   0.28  287.75   58.14  6.12   26534.   443308.   464650.   419377.   439318.  1.057064  1.057663  3361.7    100.274
  70 AF641678.cor  19.33  15.0  169.95   37.93   0.01   0.21  287.99   58.15  6.38   23143.   433611.   457459.   414234.   437222.  1.046778  1.046285  3352.7     99.796
  71 AF641679.cor  19.61  15.0  169.77   37.47  -0.16  -0.25  287.81   57.62  6.28   25423.   437807.   459727.   420703.   440769.  1.040656  1.043011  3348.0    100.605
  72 AF641680.cor  19.89  15.0  169.84   37.62  -0.10  -0.10  287.91   57.72  6.02   26367.   441411.   461312.   417963.   437354.  1.056101  1.054779  3336.4     99.826
  73 AF641681.cor  20.17  15.0  169.27   37.48  -0.66  -0.24  287.35   57.63  5.60   29496.   448250.   466416.   423831.   441148.  1.057616  1.057279  3333.5    100.692
  74 AF641682.cor  20.45  15.0  170.12   37.85   0.19   0.13  288.29   57.93  6.26   25034.   437659.   460074.   416238.   437980.  1.051464  1.050444  3327.3     99.969
  75 AF641683.cor  20.73  15.0  169.76   38.19  -0.17   0.47  287.91   58.38  6.50   23528.   435651.   458779.   416736.   438591.  1.045388  1.046029  3339.8    100.108
  76 AF641684.cor  21.01  15.0  169.80   37.89  -0.13   0.17  287.82   57.99  6.24   26051.   441446.   462773.   417608.   437452.  1.057082  1.057884  3337.6     99.848
  77 AF641685.cor  21.29  15.0  169.86   38.12  -0.08   0.41  287.79   58.27  6.16   26340.   440495.   461295.   419904.   439508.  1.049038  1.049572  3346.7    100.317
